date,zone,lon,lat,wind_speed_knots,wave_height_m,sea_surface_temp_c,visibility_km,precipitation_mm
2024-09-27,Banda Sea,128,-5,11.2,1.05,29.3,12.7,12.2
2024-09-27,Arafura Sea,136,-7,8.5,0.64,29.4,13.2,22.5
2024-09-27,Indian Ocean South,100,-7,7.1,1.52,29.1,8.9,4.5
2024-09-28,Malacca Strait,101,3,13.3,1.11,28.5,9.5,9.7
2024-09-28,South China Sea,110,2,9.9,1.03,26.6,10.1,13.3
2024-09-28,Java Sea West,108,-6,10.3,0.73,26.9,8.1,17.9
2024-09-28,Java Sea East,115,-5,9.4,1.27,29.9,7.8,9.8
2024-09-28,Celebes Sea,121,2,11.6,1.34,27.6,10.6,16.9
2024-09-28,Banda Sea,128,-5,7.3,2.08,29.6,11.2,5.5
2024-09-28,Arafura Sea,136,-7,9.0,1.37,28.3,11.4,0
2024-09-28,Indian Ocean South,100,-7,11.3,1.13,28.2,8.1,5.0
2024-09-29,Malacca Strait,101,3,15.2,1.01,29.3,14.2,9.6
2024-09-29,South China Sea,110,2,13.6,1.56,27.0,11.8,2.3
2024-09-29,Java Sea West,108,-6,12.2,0.88,27.3,9.2,0
2024-09-29,Java Sea East,115,-5,10.0,0.99,28.4,5.3,2.9
2024-09-29,Celebes Sea,121,2,9.6,1.11,28.4,8.6,1.1
2024-09-29,Banda Sea,128,-5,7.9,1.32,29.5,12.9,0
2024-09-29,Arafura Sea,136,-7,9.1,1.3,29.0,8.6,12.0
2024-09-29,Indian Ocean South,100,-7,6.7,1.41,29.5,10.3,4.3
2024-09-30,Malacca Strait,101,3,9.5,1.46,26.4,10.3,1.2
2024-09-30,South China Sea,110,2,10.5,1.17,27.5,5.4,7.2
2024-09-30,Java Sea West,108,-6,10.6,1.01,28.9,9.8,5.3
2024-09-30,Java Sea East,115,-5,6.9,1.36,26.5,12.4,7.5
2024-09-30,Celebes Sea,121,2,3.2,0.81,27.1,7.9,3.6
2024-09-30,Banda Sea,128,-5,11.7,0.84,29.0,8.5,7.7
2024-09-30,Arafura Sea,136,-7,8.1,1.33,26.3,7.4,7.2
2024-09-30,Indian Ocean South,100,-7,13.9,0.69,29.4,9.0,14.3
2024-10-01,Malacca Strait,101,3,11.7,1.03,29.1,8.2,12.9
2024-10-01,South China Sea,110,2,9.8,1.06,28.8,11.2,7.8
2024-10-01,Java Sea West,108,-6,13.0,0.87,30.0,8.0,4.3
2024-10-01,Java Sea East,115,-5,14.7,1.83,26.1,11.9,12.3
2024-10-01,Celebes Sea,121,2,10.8,1.51,26.9,12.2,0.5
2024-10-01,Banda Sea,128,-5,12.9,1.56,27.9,11.8,0
2024-10-01,Arafura Sea,136,-7,4.0,0.93,29.3,8.1,24.9
2024-10-01,Indian Ocean South,100,-7,3.4,0.86,29.9,10.5,0
2024-10-02,Malacca Strait,101,3,13.1,1.23,28.1,8.3,8.0
2024-10-02,South China Sea,110,2,11.6,1.39,27.5,9.8,3.6
2024-10-02,Java Sea West,108,-6,15.2,1.19,26.3,9.0,15.1
2024-10-02,Java Sea East,115,-5,9.5,1.44,29.2,6.7,11.2
2024-10-02,Celebes Sea,121,2,6.6,1.75,29.2,13.0,0
2024-10-02,Banda Sea,128,-5,11.6,0.82,28.7,10.4,0
2024-10-02,Arafura Sea,136,-7,11.6,1.63,28.3,7.5,0
2024-10-02,Indian Ocean South,100,-7,7.2,1.75,29.5,5.2,0
2024-10-03,Malacca Strait,101,3,12.5,1.47,29.4,10.7,0
2024-10-03,South China Sea,110,2,7.6,1.59,29.8,13.9,8.8
2024-10-03,Java Sea West,108,-6,10.5,1.6,27.8,4.5,13.3
2024-10-03,Java Sea East,115,-5,11.4,1.32,30.0,10.6,15.8
2024-10-03,Celebes Sea,121,2,12.9,1.09,29.6,5.6,3.5
2024-10-03,Banda Sea,128,-5,11.3,0.59,26.0,8.3,11.8
2024-10-03,Arafura Sea,136,-7,13.8,1.36,27.7,15.3,7.7
2024-10-03,Indian Ocean South,100,-7,11.4,0.75,26.6,9.3,2.0
2024-10-04,Malacca Strait,101,3,7.8,1.61,29.7,10.8,15.1
2024-10-04,South China Sea,110,2,14.2,0.34,29.1,10.9,0
2024-10-04,Java Sea West,108,-6,13.6,1.93,29.1,8.6,7.7
2024-10-04,Java Sea East,115,-5,11.8,1.22,29.6,13.5,0
2024-10-04,Celebes Sea,121,2,13.1,1.4,28.1,4.7,0
2024-10-04,Banda Sea,128,-5,15.8,2.16,27.5,10.4,8.1
2024-10-04,Arafura Sea,136,-7,11.3,0.79,26.1,12.7,2.4
2024-10-04,Indian Ocean South,100,-7,11.9,1.52,26.3,9.9,2.3
2024-10-05,Malacca Strait,101,3,8.3,0.8,28.3,7.1,7.9
2024-10-05,South China Sea,110,2,9.0,1.62,26.1,6.8,5.3
2024-10-05,Java Sea West,108,-6,8.4,0.61,26.6,5.1,14.1
2024-10-05,Java Sea East,115,-5,8.5,1.59,26.4,13.4,0
2024-10-05,Celebes Sea,121,2,18.8,1.14,28.3,11.0,3.8
2024-10-05,Banda Sea,128,-5,15.3,0.64,27.1,12.0,4.0
2024-10-05,Arafura Sea,136,-7,14.5,1.39,27.4,11.8,2.7
2024-10-05,Indian Ocean South,100,-7,4.9,1.26,27.9,12.8,30.6
2024-10-06,Malacca Strait,101,3,13.2,1.43,27.5,10.6,13.2
2024-10-06,South China Sea,110,2,9.9,1.89,28.2,12.9,3.9
2024-10-06,Java Sea West,108,-6,11.7,0.92,27.2,6.0,0
2024-10-06,Java Sea East,115,-5,14.4,1.44,27.2,15.3,8.9
2024-10-06,Celebes Sea,121,2,12.8,1.14,28.7,11.5,0
2024-10-06,Banda Sea,128,-5,14.2,1.27,28.0,3.4,3.5
2024-10-06,Arafura Sea,136,-7,4.3,1.0,29.6,5.2,0
2024-10-06,Indian Ocean South,100,-7,0.4,0.86,26.7,5.3,1.3
2024-10-07,Malacca Strait,101,3,8.2,1.25,27.7,12.8,0
2024-10-07,South China Sea,110,2,11.2,1.35,28.7,9.7,6.8
2024-10-07,Java Sea West,108,-6,9.5,1.38,29.1,5.9,0
2024-10-07,Java Sea East,115,-5,13.0,1.33,28.8,4.2,15.8
2024-10-07,Celebes Sea,121,2,9.3,0.96,29.2,9.9,5.4
2024-10-07,Banda Sea,128,-5,11.2,0.71,28.5,9.2,9.2
2024-10-07,Arafura Sea,136,-7,11.7,1.3,27.3,17.0,3.7
2024-10-07,Indian Ocean South,100,-7,11.4,1.22,28.6,11.1,3.8
2024-10-08,Malacca Strait,101,3,7.6,1.26,28.4,13.9,7.6
2024-10-08,South China Sea,110,2,7.4,1.19,27.2,9.5,4.6
2024-10-08,Java Sea West,108,-6,11.2,1.58,26.1,6.2,0
2024-10-08,Java Sea East,115,-5,14.7,1.17,28.8,7.5,4.7
2024-10-08,Celebes Sea,121,2,6.0,1.92,28.0,7.0,0
2024-10-08,Banda Sea,128,-5,6.0,1.07,29.2,13.9,0
2024-10-08,Arafura Sea,136,-7,12.5,1.66,27.6,8.5,8.4
2024-10-08,Indian Ocean South,100,-7,15.2,1.39,27.1,11.5,0
2024-10-09,Malacca Strait,101,3,11.7,1.24,28.1,8.7,8.0
2024-10-09,South China Sea,110,2,5.7,1.51,26.6,11.3,0
2024-10-09,Java Sea West,108,-6,10.3,0.66,28.1,10.0,4.7
2024-10-09,Java Sea East,115,-5,11.3,1.07,28.8,13.3,0
2024-10-09,Celebes Sea,121,2,7.7,1.71,27.3,9.2,5.6
2024-10-09,Banda Sea,128,-5,12.2,0.82,29.0,11.4,0
2024-10-09,Arafura Sea,136,-7,5.8,1.29,26.6,11.9,0
2024-10-09,Indian Ocean South,100,-7,13.1,0.86,29.0,13.0,0
2024-10-10,Malacca Strait,101,3,14.8,0.84,29.6,8.7,3.4
2024-10-10,South China Sea,110,2,6.9,0.4,26.7,10.3,0
2024-10-10,Java Sea West,108,-6,14.5,0.84,29.9,13.4,22.0
2024-10-10,Java Sea East,115,-5,6.6,1.7,28.7,14.8,14.5
2024-10-10,Celebes Sea,121,2,11.1,0.61,26.1,7.8,0
2024-10-10,Banda Sea,128,-5,11.3,1.54,27.3,5.5,5.9
2024-10-10,Arafura Sea,136,-7,12.7,1.38,26.5,8.4,0
2024-10-10,Indian Ocean South,100,-7,12.9,1.77,27.9,13.5,7.8
2024-10-11,Malacca Strait,101,3,10.7,1.35,29.4,10.6,11.6
2024-10-11,South China Sea,110,2,8.1,1.4,26.4,9.6,0
2024-10-11,Java Sea West,108,-6,5.8,1.54,28.1,10.2,13.4
2024-10-11,Java Sea East,115,-5,13.7,0.78,29.4,8.6,0
2024-10-11,Celebes Sea,121,2,8.6,1.48,27.4,6.0,8.0
2024-10-11,Banda Sea,128,-5,8.9,0.71,26.2,9.8,0.8
2024-10-11,Arafura Sea,136,-7,13.9,1.44,28.1,11.7,0
2024-10-11,Indian Ocean South,100,-7,6.0,1.39,29.2,9.1,6.2
2024-10-12,Malacca Strait,101,3,4.0,1.4,27.8,7.6,7.4
2024-10-12,South China Sea,110,2,7.2,1.43,29.0,8.2,0
2024-10-12,Java Sea West,108,-6,14.6,1.15,27.3,9.0,0
2024-10-12,Java Sea East,115,-5,15.1,0.73,29.9,11.2,0
2024-10-12,Celebes Sea,121,2,13.0,0.41,26.2,10.9,0
2024-10-12,Banda Sea,128,-5,9.8,2.07,26.5,14.5,0
2024-10-12,Arafura Sea,136,-7,12.1,1.36,26.0,9.6,6.8
2024-10-12,Indian Ocean South,100,-7,7.0,1.24,26.4,8.1,19.7
2024-10-13,Malacca Strait,101,3,1.7,0.6,28.0,4.2,5.0
2024-10-13,South China Sea,110,2,7.9,1.11,27.8,14.1,1.4
2024-10-13,Java Sea West,108,-6,6.2,1.07,29.0,11.4,11.7
2024-10-13,Java Sea East,115,-5,3.5,1.48,26.7,4.7,1.0
2024-10-13,Celebes Sea,121,2,12.8,1.03,26.6,10.2,4.2
2024-10-13,Banda Sea,128,-5,8.9,0.9,26.4,10.1,11.2
2024-10-13,Arafura Sea,136,-7,8.0,1.39,26.7,6.4,6.7
2024-10-13,Indian Ocean South,100,-7,9.8,0.54,27.9,7.9,17.0
2024-10-14,Malacca Strait,101,3,6.5,1.33,29.5,12.5,2.5
2024-10-14,South China Sea,110,2,11.2,0.77,27.8,13.1,0
2024-10-14,Java Sea West,108,-6,9.1,1.06,27.8,12.4,11.2
2024-10-14,Java Sea East,115,-5,9.9,1.85,28.9,13.9,0
2024-10-14,Celebes Sea,121,2,14.2,1.45,26.7,6.6,0.2
2024-10-14,Banda Sea,128,-5,16.0,0.89,28.9,11.3,0
2024-10-14,Arafura Sea,136,-7,10.7,1.69,26.9,12.2,15.1
2024-10-14,Indian Ocean South,100,-7,5.2,0.7,26.8,7.6,2.6
2024-10-15,Malacca Strait,101,3,6.7,0.8,29.5,11.1,19.3
2024-10-15,South China Sea,110,2,7.1,1.45,27.0,11.9,0
2024-10-15,Java Sea West,108,-6,11.8,1.68,29.3,12.1,0
2024-10-15,Java Sea East,115,-5,9.7,0.98,27.0,12.7,0
2024-10-15,Celebes Sea,121,2,12.8,1.42,29.6,8.2,14.3
2024-10-15,Banda Sea,128,-5,10.3,1.7,29.2,10.0,1.4
2024-10-15,Arafura Sea,136,-7,12.7,0.54,28.2,12.9,19.7
2024-10-15,Indian Ocean South,100,-7,3.5,0.8,29.5,6.5,3.9
2024-10-16,Malacca Strait,101,3,11.5,1.56,28.8,7.5,11.9
2024-10-16,South China Sea,110,2,7.9,1.38,29.4,10.0,0
2024-10-16,Java Sea West,108,-6,10.6,1.21,29.7,6.6,0
2024-10-16,Java Sea East,115,-5,12.3,1.33,29.3,11.1,9.7
2024-10-16,Celebes Sea,121,2,11.3,1.47,26.6,5.4,0
2024-10-16,Banda Sea,128,-5,10.5,1.32,27.2,5.7,6.6
2024-10-16,Arafura Sea,136,-7,9.4,0.83,26.0,7.1,9.6
2024-10-16,Indian Ocean South,100,-7,15.4,1.71,26.6,11.6,6.4
2024-10-17,Malacca Strait,101,3,12.0,1.27,28.8,6.7,7.2
2024-10-17,South China Sea,110,2,6.7,0.54,26.4,12.3,10.3
2024-10-17,Java Sea West,108,-6,12.0,1.28,27.8,9.3,0
2024-10-17,Java Sea East,115,-5,13.5,1.33,28.5,9.9,2.8
2024-10-17,Celebes Sea,121,2,8.3,1.46,28.6,4.1,9.5
2024-10-17,Banda Sea,128,-5,15.3,1.73,27.1,12.0,8.9
2024-10-17,Arafura Sea,136,-7,10.0,1.23,27.3,14.4,5.6
2024-10-17,Indian Ocean South,100,-7,11.6,1.07,29.4,6.1,0
2024-10-18,Malacca Strait,101,3,8.4,1.01,26.3,9.8,0
2024-10-18,South China Sea,110,2,9.2,0.62,26.5,8.8,0
2024-10-18,Java Sea West,108,-6,9.5,0.85,27.1,7.5,8.5
2024-10-18,Java Sea East,115,-5,6.9,1.73,26.8,17.0,8.2
2024-10-18,Celebes Sea,121,2,20.5,1.57,29.7,7.5,8.5
2024-10-18,Banda Sea,128,-5,7.6,0.99,28.4,14.4,9.8
2024-10-18,Arafura Sea,136,-7,12.3,1.1,26.9,11.7,9.6
2024-10-18,Indian Ocean South,100,-7,9.3,1.72,29.5,12.1,0
2024-10-19,Malacca Strait,101,3,10.0,0.74,27.0,12.9,12.8
2024-10-19,South China Sea,110,2,5.0,1.14,28.6,5.7,17.4
2024-10-19,Java Sea West,108,-6,5.0,1.01,30.0,7.8,11.1
2024-10-19,Java Sea East,115,-5,7.3,1.02,29.3,10.0,13.5
2024-10-19,Celebes Sea,121,2,9.1,0.71,28.1,10.7,5.4
2024-10-19,Banda Sea,128,-5,10.3,1.39,27.6,10.1,1.5
2024-10-19,Arafura Sea,136,-7,5.2,1.11,29.2,8.4,0
2024-10-19,Indian Ocean South,100,-7,7.1,0.1,28.8,8.1,6.2
2024-10-20,Malacca Strait,101,3,8.2,1.5,26.9,10.8,6.2
2024-10-20,South China Sea,110,2,9.1,1.04,27.2,10.6,0.3
2024-10-20,Java Sea West,108,-6,9.1,0.74,28.1,7.2,3.7
2024-10-20,Java Sea East,115,-5,9.7,1.22,26.5,12.0,5.2
2024-10-20,Celebes Sea,121,2,11.6,1.79,29.3,12.8,0.8
2024-10-20,Banda Sea,128,-5,4.6,1.5,26.3,6.9,0.0
2024-10-20,Arafura Sea,136,-7,10.6,1.37,29.9,7.4,9.8
2024-10-20,Indian Ocean South,100,-7,5.0,0.8,29.2,13.8,8.3
2024-10-21,Malacca Strait,101,3,10.7,0.96,28.6,6.8,0
2024-10-21,South China Sea,110,2,10.7,0.36,29.4,8.4,0.3
2024-10-21,Java Sea West,108,-6,9.1,1.0,29.1,14.0,7.9
2024-10-21,Java Sea East,115,-5,8.3,1.99,29.3,12.7,1.6
2024-10-21,Celebes Sea,121,2,7.6,1.26,26.8,6.2,0
2024-10-21,Banda Sea,128,-5,8.9,1.02,27.6,9.0,7.5
2024-10-21,Arafura Sea,136,-7,12.1,1.13,27.1,10.2,9.9
2024-10-21,Indian Ocean South,100,-7,8.6,0.17,28.7,6.7,0
2024-10-22,Malacca Strait,101,3,11.2,1.61,28.8,11.5,2.5
2024-10-22,South China Sea,110,2,9.4,1.53,27.9,4.5,3.6
2024-10-22,Java Sea West,108,-6,11.0,0.99,26.6,9.6,3.4
2024-10-22,Java Sea East,115,-5,16.9,1.69,29.7,15.0,0.0
2024-10-22,Celebes Sea,121,2,9.0,0.96,28.4,13.9,0
2024-10-22,Banda Sea,128,-5,16.0,1.45,29.9,9.6,0
2024-10-22,Arafura Sea,136,-7,13.7,1.42,29.3,14.7,0
2024-10-22,Indian Ocean South,100,-7,11.2,1.67,29.0,4.1,10.0
2024-10-23,Malacca Strait,101,3,12.9,1.04,27.8,6.8,4.6
2024-10-23,South China Sea,110,2,8.9,0.72,26.2,6.6,6.5
2024-10-23,Java Sea West,108,-6,10.0,1.23,26.3,8.9,3.0
2024-10-23,Java Sea East,115,-5,14.0,1.4,28.7,5.5,0
2024-10-23,Celebes Sea,121,2,11.8,1.04,28.9,4.4,17.0
2024-10-23,Banda Sea,128,-5,10.2,1.4,26.2,7.1,15.0
2024-10-23,Arafura Sea,136,-7,9.8,1.13,27.4,16.2,9.7
2024-10-23,Indian Ocean South,100,-7,9.2,1.56,28.8,7.5,2.4
2024-10-24,Malacca Strait,101,3,13.1,0.72,29.4,7.7,0
2024-10-24,South China Sea,110,2,13.9,0.86,28.8,9.2,15.7
2024-10-24,Java Sea West,108,-6,9.2,1.41,26.1,7.5,7.0
2024-10-24,Java Sea East,115,-5,7.0,0.76,26.6,12.8,4.1
2024-10-24,Celebes Sea,121,2,7.9,1.67,26.5,6.1,4.8
2024-10-24,Banda Sea,128,-5,7.5,0.9,28.0,5.3,0
2024-10-24,Arafura Sea,136,-7,0,1.12,29.0,6.3,8.5
2024-10-24,Indian Ocean South,100,-7,12.0,1.4,26.9,11.9,0
2024-10-25,Malacca Strait,101,3,7.9,1.77,28.4,14.3,0
2024-10-25,South China Sea,110,2,13.1,1.5,28.9,12.2,0.5
2024-10-25,Java Sea West,108,-6,11.8,1.22,26.4,7.2,18.1
2024-10-25,Java Sea East,115,-5,10.1,0.8,27.2,11.0,8.3
2024-10-25,Celebes Sea,121,2,10.3,1.09,27.2,13.8,6.8
2024-10-25,Banda Sea,128,-5,9.7,0.51,29.6,9.9,0
2024-10-25,Arafura Sea,136,-7,3.6,0.89,28.5,2.8,0
2024-10-25,Indian Ocean South,100,-7,7.2,1.58,26.4,12.1,8.1
2024-10-26,Malacca Strait,101,3,11.4,1.04,28.5,13.7,0
2024-10-26,South China Sea,110,2,9.0,0.99,29.2,10.1,26.8
2024-10-26,Java Sea West,108,-6,3.1,1.55,27.5,7.6,20.6
2024-10-26,Java Sea East,115,-5,8.2,1.33,28.6,13.2,12.1
2024-10-26,Celebes Sea,121,2,15.2,1.51,27.9,7.0,14.5
2024-10-26,Banda Sea,128,-5,8.8,1.45,26.3,9.6,2.4
2024-10-26,Arafura Sea,136,-7,12.1,0.69,26.8,8.8,12.6
2024-10-26,Indian Ocean South,100,-7,8.5,0.88,27.5,13.2,8.2
2024-10-27,Malacca Strait,101,3,6.7,1.07,26.5,6.1,3.0
2024-10-27,South China Sea,110,2,6.6,1.24,29.5,11.1,0
2024-10-27,Java Sea West,108,-6,9.3,1.15,29.2,10.0,6.4
2024-10-27,Java Sea East,115,-5,8.6,1.18,29.0,6.6,19.3
2024-10-27,Celebes Sea,121,2,9.3,1.67,26.9,11.1,0
2024-10-27,Banda Sea,128,-5,9.9,0.68,29.2,13.7,0
2024-10-27,Arafura Sea,136,-7,7.4,1.18,26.2,7.8,9.4
2024-10-27,Indian Ocean South,100,-7,14.8,1.14,28.7,11.0,9.3
2024-10-28,Malacca Strait,101,3,13.9,0.91,27.7,13.4,0
2024-10-28,South China Sea,110,2,10.3,0.71,27.6,11.5,8.0
2024-10-28,Java Sea West,108,-6,5.2,1.46,28.0,13.6,2.3
2024-10-28,Java Sea East,115,-5,14.8,1.3,29.9,13.4,5.9
2024-10-28,Celebes Sea,121,2,7.8,0.22,26.5,11.3,1.5
2024-10-28,Banda Sea,128,-5,5.4,1.73,26.1,11.0,0
2024-10-28,Arafura Sea,136,-7,11.8,1.31,29.2,14.3,11.0
2024-10-28,Indian Ocean South,100,-7,9.6,0.8,29.0,7.9,5.8
2024-10-29,Malacca Strait,101,3,5.6,1.6,26.2,2.4,0
2024-10-29,South China Sea,110,2,10.2,1.45,27.2,12.7,12.2
2024-10-29,Java Sea West,108,-6,13.1,1.01,29.0,10.9,4.2
2024-10-29,Java Sea East,115,-5,9.7,1.41,28.6,9.1,8.8
2024-10-29,Celebes Sea,121,2,14.3,1.97,26.6,9.2,0
2024-10-29,Banda Sea,128,-5,10.4,0.47,28.7,6.0,0
2024-10-29,Arafura Sea,136,-7,9.1,0.65,27.0,8.8,16.0
2024-10-29,Indian Ocean South,100,-7,16.9,1.31,28.2,8.7,8.4
2024-10-30,Malacca Strait,101,3,7.3,0.75,26.2,12.3,0
2024-10-30,South China Sea,110,2,12.1,1.07,28.5,14.0,7.3
2024-10-30,Java Sea West,108,-6,10.5,0.64,26.6,8.5,0.9
2024-10-30,Java Sea East,115,-5,17.3,1.55,29.5,11.2,0
2024-10-30,Celebes Sea,121,2,7.4,1.58,27.1,14.8,0
2024-10-30,Banda Sea,128,-5,9.2,1.61,29.8,9.8,13.4
2024-10-30,Arafura Sea,136,-7,8.5,0.91,26.3,8.3,1.6
2024-10-30,Indian Ocean South,100,-7,15.4,1.29,29.0,11.4,0
2024-10-31,Malacca Strait,101,3,11.0,1.54,28.0,6.8,0
2024-10-31,South China Sea,110,2,8.1,1.31,28.3,8.3,4.6
2024-10-31,Java Sea West,108,-6,20.3,1.71,27.3,8.6,3.0
2024-10-31,Java Sea East,115,-5,8.4,1.07,27.5,11.3,5.8
2024-10-31,Celebes Sea,121,2,10.9,0.98,27.0,9.3,22.2
2024-10-31,Banda Sea,128,-5,9.8,1.22,26.9,8.7,3.5
2024-10-31,Arafura Sea,136,-7,10.0,1.29,27.6,12.9,0
2024-10-31,Indian Ocean South,100,-7,6.7,1.55,26.2,4.0,0
2024-11-01,Malacca Strait,101,3,8.9,0.85,26.9,10.4,4.1
2024-11-01,South China Sea,110,2,9.4,1.17,29.6,5.8,4.4
2024-11-01,Java Sea West,108,-6,11.8,0.92,27.5,11.3,5.2
2024-11-01,Java Sea East,115,-5,9.9,0.86,29.7,10.4,15.1
2024-11-01,Celebes Sea,121,2,10.9,1.22,28.0,13.3,7.7
2024-11-01,Banda Sea,128,-5,12.3,1.06,26.8,7.8,19.9
2024-11-01,Arafura Sea,136,-7,10.6,1.39,26.8,10.1,3.5
2024-11-01,Indian Ocean South,100,-7,12.5,1.39,29.3,16.9,0
2024-11-02,Malacca Strait,101,3,10.9,1.18,28.8,2.6,13.4
2024-11-02,South China Sea,110,2,11.1,1.16,28.6,12.2,1.6
2024-11-02,Java Sea West,108,-6,13.5,0.1,26.9,8.9,19.2
2024-11-02,Java Sea East,115,-5,5.1,0.43,28.4,10.5,0
2024-11-02,Celebes Sea,121,2,10.8,0.31,27.7,7.6,3.0
2024-11-02,Banda Sea,128,-5,4.7,1.06,26.6,5.9,0
2024-11-02,Arafura Sea,136,-7,6.7,1.1,28.5,12.7,11.6
2024-11-02,Indian Ocean South,100,-7,11.0,1.2,26.1,11.0,0
2024-11-03,Malacca Strait,101,3,3.7,1.21,26.1,8.7,2.7
2024-11-03,South China Sea,110,2,15.5,0.56,27.4,12.5,0
2024-11-03,Java Sea West,108,-6,10.5,1.51,29.9,9.7,4.7
2024-11-03,Java Sea East,115,-5,10.7,1.64,26.3,7.4,6.8
2024-11-03,Celebes Sea,121,2,6.0,1.65,28.8,9.2,1.2
2024-11-03,Banda Sea,128,-5,9.5,1.15,28.7,11.9,0
2024-11-03,Arafura Sea,136,-7,3.2,0.9,27.7,10.7,9.0
2024-11-03,Indian Ocean South,100,-7,9.0,0.9,29.2,14.9,0
2024-11-04,Malacca Strait,101,3,8.9,1.54,29.3,8.6,10.5
2024-11-04,South China Sea,110,2,7.8,1.94,26.5,10.9,1.3
2024-11-04,Java Sea West,108,-6,13.7,0.68,26.1,9.9,2.1
2024-11-04,Java Sea East,115,-5,12.1,1.36,29.8,8.0,6.4
2024-11-04,Celebes Sea,121,2,6.7,1.51,26.7,7.5,2.4
2024-11-04,Banda Sea,128,-5,12.2,1.43,28.1,15.2,0.0
2024-11-04,Arafura Sea,136,-7,8.3,1.13,26.5,7.4,8.8
2024-11-04,Indian Ocean South,100,-7,12.5,1.26,27.9,12.6,7.7
2024-11-05,Malacca Strait,101,3,11.5,1.32,28.3,14.1,3.3
2024-11-05,South China Sea,110,2,15.6,1.86,26.3,10.5,8.0
2024-11-05,Java Sea West,108,-6,12.3,1.94,29.2,13.7,8.4
2024-11-05,Java Sea East,115,-5,11.7,0.96,27.3,17.5,6.9
2024-11-05,Celebes Sea,121,2,10.3,1.35,28.0,10.8,0
2024-11-05,Banda Sea,128,-5,9.9,0.88,28.3,6.1,7.1
2024-11-05,Arafura Sea,136,-7,8.9,1.58,27.0,14.9,1.3
2024-11-05,Indian Ocean South,100,-7,14.8,1.25,28.1,12.1,12.0
2024-11-06,Malacca Strait,101,3,16.8,1.77,28.9,12.1,7.7
2024-11-06,South China Sea,110,2,4.4,0.93,26.9,11.4,13.2
2024-11-06,Java Sea West,108,-6,10.2,1.1,27.8,3.9,2.5
2024-11-06,Java Sea East,115,-5,11.1,1.8,27.6,9.5,14.9
2024-11-06,Celebes Sea,121,2,9.5,1.5,30.0,16.3,4.6
2024-11-06,Banda Sea,128,-5,4.2,0.97,27.3,10.9,22.9
2024-11-06,Arafura Sea,136,-7,13.0,1.06,26.6,12.6,7.1
2024-11-06,Indian Ocean South,100,-7,9.6,1.25,27.4,8.0,0
2024-11-07,Malacca Strait,101,3,10.0,1.3,29.3,6.9,0
2024-11-07,South China Sea,110,2,12.1,1.63,28.8,9.5,0
2024-11-07,Java Sea West,108,-6,11.4,1.58,26.4,11.3,0
2024-11-07,Java Sea East,115,-5,11.0,1.62,27.2,14.2,0.7
2024-11-07,Celebes Sea,121,2,8.5,1.42,28.9,8.5,9.2
2024-11-07,Banda Sea,128,-5,10.9,1.43,26.7,11.2,5.0
2024-11-07,Arafura Sea,136,-7,6.5,1.64,28.3,10.7,3.0
2024-11-07,Indian Ocean South,100,-7,11.2,0.51,26.3,11.6,8.6
2024-11-08,Malacca Strait,101,3,16.5,0.41,28.6,9.1,0
2024-11-08,South China Sea,110,2,12.9,1.34,29.8,4.9,5.7
2024-11-08,Java Sea West,108,-6,7.1,1.56,29.7,9.0,0
2024-11-08,Java Sea East,115,-5,10.1,1.32,26.3,13.0,5.5
2024-11-08,Celebes Sea,121,2,16.9,1.2,26.0,8.5,0
2024-11-08,Banda Sea,128,-5,13.7,0.84,27.7,5.4,4.5
2024-11-08,Arafura Sea,136,-7,7.0,0.74,29.6,18.8,0
2024-11-08,Indian Ocean South,100,-7,15.3,0.81,27.4,10.1,0
2024-11-09,Malacca Strait,101,3,11.2,1.48,26.3,17.2,12.5
2024-11-09,South China Sea,110,2,8.4,1.02,27.7,14.8,0
2024-11-09,Java Sea West,108,-6,7.5,0.9,26.2,9.3,0
2024-11-09,Java Sea East,115,-5,7.9,0.58,29.8,8.0,0
2024-11-09,Celebes Sea,121,2,12.0,1.2,26.9,13.5,5.2
2024-11-09,Banda Sea,128,-5,11.0,1.7,26.9,6.2,0
2024-11-09,Arafura Sea,136,-7,6.6,1.13,29.6,10.6,8.5
2024-11-09,Indian Ocean South,100,-7,11.9,1.02,29.8,9.5,0.6
2024-11-10,Malacca Strait,101,3,11.9,0.96,28.9,10.8,5.5
2024-11-10,South China Sea,110,2,10.3,0.89,26.0,10.3,0
2024-11-10,Java Sea West,108,-6,11.7,1.38,29.6,12.5,9.2
2024-11-10,Java Sea East,115,-5,11.1,0.8,28.7,16.6,0.2
2024-11-10,Celebes Sea,121,2,13.7,1.39,29.9,4.4,9.8
2024-11-10,Banda Sea,128,-5,8.1,0.65,27.7,10.5,7.1
2024-11-10,Arafura Sea,136,-7,8.9,0.45,29.2,11.2,2.1
2024-11-10,Indian Ocean South,100,-7,12.4,1.37,27.9,14.0,6.7
2024-11-11,Malacca Strait,101,3,10.3,1.3,26.6,9.1,0
2024-11-11,South China Sea,110,2,10.0,1.11,29.2,9.7,0.2
2024-11-11,Java Sea West,108,-6,10.2,1.17,29.6,9.2,0
2024-11-11,Java Sea East,115,-5,10.8,0.8,26.8,7.4,12.3
2024-11-11,Celebes Sea,121,2,6.4,1.73,28.8,5.4,7.3
2024-11-11,Banda Sea,128,-5,9.3,1.27,30.0,8.8,10.0
2024-11-11,Arafura Sea,136,-7,8.5,1.32,28.2,4.9,18.5
