id,date_gmt,time_gmt,lon,lat,quality_flag,radiance,zone
2692,20240715,0132,102.7272,3.2136,3,29.971,Malacca Strait
2693,20240314,0255,102.8427,2.0328,2,1.867,Malacca Strait
2694,20240316,0647,112.7427,-2.117,8,41.946,South China Sea
2695,20240306,2006,100.825,1.1789,1,5.768,Malacca Strait
2696,20240814,1931,111.2535,-5.887,1,5.777,Java Sea
2697,20240912,0353,113.4561,-6.5272,1,27.848,Java Sea
2698,20240227,1300,120.1634,0.2488,10,10.763,Celebes Sea
2699,20240324,1336,109.6125,-2.8225,10,39.838,South China Sea
2700,20240322,1253,114.9782,-4.3285,1,4.333,Java Sea
2701,20240825,0051,100.1011,1.2144,8,49.891,Malacca Strait
2702,20240111,2102,100.7761,3.6613,1,14.915,Malacca Strait
2703,20240309,0814,109.2932,-4.4946,1,42.714,Java Sea
2704,20240814,0700,111.9651,0.3792,8,27.227,South China Sea
2705,20240609,0122,97.2601,-7.0115,1,30.981,Indian Ocean
2706,20241220,0714,123.9332,-0.0497,3,6.797,Celebes Sea
2707,20240928,0236,139.9391,-7.027,1,6.335,Arafura Sea
2708,20241027,1353,101.3922,1.1433,1,21.807,Malacca Strait
2709,20240315,0519,101.5805,1.9934,2,18.117,Malacca Strait
2710,20241119,1146,111.4248,-5.1297,1,0.528,Java Sea
2711,20240724,1548,111.9136,1.8964,10,20.933,South China Sea
2712,20241123,0353,109.5268,0.2738,2,42.3,South China Sea
2713,20240625,0915,119.8295,2.6299,8,31.175,Celebes Sea
2714,20241008,0522,111.7955,-4.2584,8,47.877,Java Sea
2715,20240412,0251,109.2132,-4.1278,1,19.025,Java Sea
2716,20240104,1914,135.3197,-5.586,8,49.471,Arafura Sea
2717,20240108,1252,113.5735,-4.9511,2,27.942,Java Sea
2718,20240425,0710,122.4757,-0.7511,1,15.08,Celebes Sea
2719,20240301,1736,114.434,-5.2237,1,37.458,Java Sea
2720,20240525,0856,122.2255,-1.2653,1,29.199,Celebes Sea
2721,20240628,1908,101.3334,2.7953,2,47.593,Malacca Strait
2722,20240403,1537,109.6991,-5.5108,1,18.899,Java Sea
2723,20241025,0836,114.3449,-5.8482,2,10.556,Java Sea
2724,20241005,0504,102.4885,3.3905,1,35.298,Malacca Strait
2725,20240314,0809,110.6066,-4.8324,1,33.555,Java Sea
2726,20240205,2239,123.589,-0.4888,1,21.573,Celebes Sea
2727,20241019,0556,103.0658,1.0793,2,26.886,Malacca Strait
2728,20240406,2222,114.1219,-6.1886,1,34.709,Java Sea
2729,20240507,2306,111.1916,-1.0932,3,29.303,South China Sea
2730,20240928,1437,109.6643,-4.4761,1,23.319,Java Sea
2731,20240623,2308,111.263,-4.0785,1,8.09,Java Sea
2732,20240521,2159,111.8168,-4.8754,1,27.215,Java Sea
2733,20240110,1702,109.2623,-4.217,1,21.855,Java Sea
2734,20240408,0535,123.1476,-0.8104,2,21.785,Celebes Sea
2735,20240311,1442,114.1082,-4.1717,3,14.847,Java Sea
2736,20241117,1133,100.2293,2.5593,3,10.009,Malacca Strait
2737,20241214,2208,134.2026,-5.9006,3,20.524,Arafura Sea
2738,20240805,2110,113.1776,-6.2016,2,18.439,Java Sea
2739,20240624,1137,103.8981,-5.8118,1,19.894,Indian Ocean
2740,20240125,0322,119.8631,3.2175,2,36.602,Celebes Sea
2741,20240515,0512,137.4494,-8.328,2,29.655,Arafura Sea
2742,20240326,0517,109.262,-6.9619,1,4.816,Java Sea
2743,20240120,2225,119.875,-1.9313,2,8.927,Celebes Sea
2744,20240109,1003,133.2783,-7.3604,8,48.162,Arafura Sea
2745,20240521,0114,100.7768,1.2003,1,30.919,Malacca Strait
2746,20240412,0611,113.3218,-5.2752,2,7.156,Java Sea
2747,20241008,1244,111.2458,-6.7395,8,2.815,Java Sea
2748,20240822,0117,104.4541,-8.2822,1,20.312,Indian Ocean
2749,20240116,1325,102.9869,-4.8452,8,14.428,Indian Ocean
2750,20240119,1011,137.9926,-7.584,1,10.394,Arafura Sea
2751,20240328,0713,101.7788,2.2768,2,49.16,Malacca Strait
2752,20241126,1945,115.0785,-2.312,1,5.111,South China Sea
2753,20240213,1152,100.5489,1.6001,1,14.741,Malacca Strait
2754,20240822,1230,98.573,-8.1066,2,47.576,Indian Ocean
2755,20241207,0811,114.7685,-0.4681,2,31.372,South China Sea
2756,20240216,1006,109.9421,-5.7143,8,25.824,Java Sea
2757,20240820,1911,103.992,3.5077,2,15.339,Malacca Strait
2758,20240415,0917,114.1754,-6.1389,1,4.35,Java Sea
2759,20240626,0624,100.8761,2.0361,2,28.844,Malacca Strait
2760,20240628,0923,103.0434,1.0323,3,37.395,Malacca Strait
2761,20241002,0811,103.0443,2.2541,2,10.294,Malacca Strait
2762,20240101,1932,102.8244,1.1897,1,43.783,Malacca Strait
2763,20240506,0217,120.5648,2.4515,1,12.106,Celebes Sea
2764,20240119,0704,137.2238,-5.6591,1,13.462,Arafura Sea
2765,20241114,2314,101.2189,3.5393,1,23.053,Malacca Strait
2766,20240802,1205,101.1804,-7.621,3,27.34,Indian Ocean
2767,20240709,1308,102.6073,3.5684,8,34.132,Malacca Strait
2768,20240212,2144,100.9354,2.6604,1,4.813,Malacca Strait
2769,20240102,0459,102.0701,2.8268,1,34.941,Malacca Strait
2770,20240511,0141,119.55,2.6624,2,42.142,Celebes Sea
2771,20240614,1357,119.1022,3.8578,1,2.307,Celebes Sea
2772,20241017,0725,136.1094,-5.3406,1,24.411,Arafura Sea
2773,20240823,0308,100.844,3.4523,2,9.56,Malacca Strait
2774,20241021,0839,110.8722,-4.4271,3,1.299,Java Sea
2775,20240607,1643,121.5404,1.0424,3,30.091,Celebes Sea
2776,20241014,0652,111.4849,1.5086,1,8.873,South China Sea
2777,20240813,0020,122.0896,3.0869,3,40.042,Celebes Sea
2778,20241110,1853,123.2408,3.0631,1,6.338,Celebes Sea
2779,20240725,2234,101.0494,3.5693,3,43.284,Malacca Strait
2780,20240406,0125,136.0995,-7.3715,3,38.269,Arafura Sea
2781,20240116,0637,123.8108,3.3779,8,29.277,Celebes Sea
2782,20241119,1731,136.5628,-6.5372,8,6.44,Arafura Sea
2783,20240425,0729,112.917,-4.1027,1,37.008,Java Sea
2784,20240520,0837,101.2711,-4.8882,1,14.951,Indian Ocean
2785,20241122,0705,113.0257,-5.2259,10,33.891,Java Sea
2786,20241120,2218,110.2878,-4.9387,1,18.26,Java Sea
2787,20240720,0521,123.892,0.6978,1,41.067,Celebes Sea
2788,20241017,0517,100.008,1.7754,10,11.984,Malacca Strait
2789,20240426,0150,102.94,-7.6103,2,43.642,Indian Ocean
2790,20240904,1355,138.1827,-7.1364,1,46.407,Arafura Sea
2791,20241108,2156,101.5076,2.9227,1,32.437,Malacca Strait
2792,20240104,1216,122.778,3.4176,2,44.183,Celebes Sea
2793,20241117,0212,122.6136,-1.1485,1,47.004,Celebes Sea
2794,20241005,1302,133.8011,-8.7824,2,22.59,Arafura Sea
2795,20240117,2054,108.2176,-5.1127,8,3.747,Java Sea
2796,20240718,0549,109.0516,-6.5032,2,15.151,Java Sea
2797,20240122,0033,111.686,-4.7432,1,25.628,Java Sea
2798,20241121,1405,120.6944,1.3897,2,4.225,Celebes Sea
2799,20240224,1924,121.1149,1.554,8,43.0,Celebes Sea
2800,20240118,0153,111.3057,-5.8243,2,1.329,Java Sea
2801,20240314,0656,121.2814,1.8136,2,13.596,Celebes Sea
2802,20241121,0521,110.2824,-5.2154,2,49.917,Java Sea
2803,20240206,0018,139.1253,-5.4,3,40.62,Arafura Sea
2804,20240607,1337,98.1408,-8.1885,2,4.956,Indian Ocean
2805,20240401,0517,104.6546,-6.7074,2,28.709,Indian Ocean
2806,20240420,1228,103.2654,3.1126,2,0.538,Malacca Strait
2807,20240328,2222,99.3492,-7.1228,1,18.066,Indian Ocean
2808,20240223,1750,135.9744,-6.9951,8,18.677,Arafura Sea
2809,20240727,2256,102.4374,-4.1455,1,44.994,Indian Ocean
2810,20241015,1523,119.5943,3.2457,1,14.184,Celebes Sea
2811,20240308,1325,135.8778,-5.0037,1,40.436,Arafura Sea
2812,20240519,0237,122.1246,1.1736,1,15.865,Celebes Sea
2813,20241106,0416,116.7101,2.1319,3,9.707,South China Sea
2814,20241020,0426,119.9226,3.7675,1,20.209,Celebes Sea
2815,20240706,0624,104.589,-6.154,8,30.709,Indian Ocean
2816,20240319,2346,123.4484,1.6049,2,27.634,Celebes Sea
2817,20240718,1631,113.2605,-4.7956,1,22.822,Java Sea
2818,20240504,0711,114.4146,-5.6985,1,2.918,Java Sea
2819,20240404,1033,103.4598,-4.5239,1,37.429,Indian Ocean
2820,20240313,0057,101.7959,-8.2262,1,3.792,Indian Ocean
2821,20240813,0446,112.5666,-5.0253,8,37.476,Java Sea
2822,20241108,0146,113.5469,-4.7764,8,46.821,Java Sea
2823,20240926,1809,110.1036,-6.95,1,45.106,Java Sea
2824,20241018,1353,112.2307,-2.801,2,33.732,South China Sea
2825,20241205,0921,113.196,-4.9986,8,31.244,Java Sea
2826,20240411,0759,134.0593,-6.9256,1,24.482,Arafura Sea
2827,20241009,1725,102.4345,3.4012,8,6.693,Malacca Strait
2828,20240927,0154,104.5213,-4.8636,2,18.816,Indian Ocean
2829,20241112,0700,123.3967,-1.4889,2,22.704,Celebes Sea
2830,20241011,1548,100.402,2.5786,1,32.756,Malacca Strait
2831,20240110,0719,139.7451,-7.8385,3,24.792,Arafura Sea
2832,20240222,0639,109.1436,-6.3234,1,16.13,Java Sea
2833,20240807,2031,100.0509,2.4886,1,49.534,Malacca Strait
2834,20241025,2102,100.903,1.2585,1,7.757,Malacca Strait
2835,20241024,0233,102.4881,3.5075,2,24.472,Malacca Strait
2836,20240326,0919,108.2822,-6.1052,8,14.116,Java Sea
2837,20240516,1347,102.1998,1.0003,1,47.959,Malacca Strait
2838,20240201,2226,100.5147,1.6765,8,16.407,Malacca Strait
2839,20241102,2249,137.2581,-5.8543,2,48.762,Arafura Sea
2840,20240328,1705,112.8655,-4.117,2,13.765,Java Sea
2841,20240218,1122,103.8864,1.1111,2,17.643,Malacca Strait
2842,20240627,1445,138.1024,-5.769,1,40.138,Arafura Sea
2843,20240213,0152,101.463,2.8068,2,23.903,Malacca Strait
2844,20240123,0919,108.0792,-6.2625,1,6.303,Java Sea
2845,20241026,2211,108.1286,-4.7166,2,4.531,Java Sea
2846,20240725,0547,122.4049,1.5314,3,36.704,Celebes Sea
2847,20240913,2140,110.6022,-4.5377,8,48.619,Java Sea
2848,20240105,1238,137.6205,-6.8633,1,35.042,Arafura Sea
2849,20240723,1913,114.3091,-6.1525,1,36.258,Java Sea
2850,20240420,1454,101.6701,1.6003,1,1.523,Malacca Strait
2851,20240716,0138,104.2,-5.1896,2,28.14,Indian Ocean
2852,20241123,0339,97.3405,-8.1591,2,5.086,Indian Ocean
2853,20240528,0712,115.4009,0.7752,1,34.197,South China Sea
2854,20240211,1721,103.4861,-7.1071,1,28.263,Indian Ocean
2855,20241104,0325,103.2014,1.7229,2,2.101,Malacca Strait
2856,20240305,0038,103.3898,-5.6388,1,45.297,Indian Ocean
2857,20240623,0846,136.3323,-5.1921,1,35.062,Arafura Sea
2858,20241125,0457,139.0448,-6.2844,8,10.236,Arafura Sea
2859,20240227,1946,100.2541,2.1712,2,12.572,Malacca Strait
2860,20240714,0411,114.1348,-5.5422,8,12.786,Java Sea
2861,20240608,0024,137.0335,-5.3086,1,4.147,Arafura Sea
2862,20240915,0024,119.0822,0.2438,1,26.088,Celebes Sea
2863,20240402,1227,114.4969,-6.8445,1,41.547,Java Sea
2864,20241103,2017,100.5171,2.5927,2,41.952,Malacca Strait
2865,20240419,0110,121.9388,-1.9343,2,3.406,Celebes Sea
2866,20240301,1910,137.4737,-8.4274,1,34.584,Arafura Sea
2867,20240823,1954,136.2205,-7.5159,1,6.05,Arafura Sea
2868,20240120,2202,119.9334,0.3545,2,7.086,Celebes Sea
2869,20240810,2151,99.7905,-4.9264,1,14.031,Indian Ocean
2870,20240524,1718,123.7591,-1.7369,10,34.828,Celebes Sea
2871,20240901,2045,98.801,-8.5472,2,27.627,Indian Ocean
2872,20240527,0925,102.517,2.5882,3,49.027,Malacca Strait
2873,20240605,0331,109.1751,-4.6174,1,3.09,Java Sea
2874,20240704,1319,135.6592,-8.0611,8,27.317,Arafura Sea
2875,20241105,1325,108.0734,-5.6533,8,1.294,Java Sea
2876,20240912,0012,113.5984,-6.8113,1,34.204,Java Sea
2877,20240214,1520,109.6128,-4.8225,8,21.451,Java Sea
2878,20240306,0813,101.7602,1.1855,1,12.642,Malacca Strait
2879,20241213,0823,101.7694,1.796,3,11.083,Malacca Strait
2880,20240819,0129,135.2391,-5.2441,1,6.594,Arafura Sea
2881,20240921,1827,97.6396,-5.7851,2,48.239,Indian Ocean
2882,20240414,1007,103.7809,-6.9769,1,27.91,Indian Ocean
2883,20240521,2125,110.2559,-5.1782,2,27.573,Java Sea
2884,20240308,2354,112.8067,-6.8525,2,23.965,Java Sea
2885,20240126,2011,136.7944,-8.0226,1,8.615,Arafura Sea
2886,20240428,0438,121.1624,-0.5486,2,35.081,Celebes Sea
2887,20240710,0855,112.7783,-6.369,1,28.253,Java Sea
2888,20240726,1455,109.6805,-6.5084,1,29.89,Java Sea
2889,20240420,2246,109.1574,-5.5798,1,26.978,Java Sea
2890,20241106,0016,100.5628,1.41,2,34.593,Malacca Strait
2891,20240317,0813,110.963,-6.4333,1,48.096,Java Sea
2892,20240320,0030,100.2824,2.773,3,16.904,Malacca Strait
2893,20241211,0403,100.3364,3.5282,8,45.785,Malacca Strait
2894,20241003,0614,101.7457,3.0692,2,6.654,Malacca Strait
2895,20240407,2149,113.8264,-4.6342,1,38.039,Java Sea
2896,20240316,1413,102.7977,-8.2473,1,10.586,Indian Ocean
2897,20240113,1246,114.2069,-5.4813,8,24.168,Java Sea
2898,20240602,0702,100.5436,-7.9633,1,17.085,Indian Ocean
2899,20240321,0952,102.4956,3.3884,1,2.361,Malacca Strait
2900,20240316,0841,102.8322,3.1838,1,43.493,Malacca Strait
2901,20240715,1336,103.0344,2.519,1,46.337,Malacca Strait
2902,20240108,2251,111.8673,-2.0406,1,25.664,South China Sea
2903,20240726,0846,102.0743,-5.0307,8,4.013,Indian Ocean
2904,20241119,0659,120.3363,1.5701,1,11.271,Celebes Sea
2905,20241219,1753,122.8504,2.0763,3,49.864,Celebes Sea
2906,20240914,0139,134.8038,-5.3444,2,44.493,Arafura Sea
2907,20241226,2152,108.1279,-1.3074,1,21.139,South China Sea
2908,20241208,1824,110.6694,-2.2346,1,5.521,South China Sea
2909,20240926,2055,113.0302,-5.2428,1,45.556,Java Sea
2910,20240409,0004,101.1533,3.7984,1,9.531,Malacca Strait
2911,20240305,0633,102.9653,3.9631,8,35.308,Malacca Strait
2912,20241106,1029,101.9908,1.5179,1,37.453,Malacca Strait
2913,20240917,0408,133.4495,-6.9464,8,10.649,Arafura Sea
2914,20240622,1718,121.7302,0.8985,10,3.836,Celebes Sea
2915,20241207,2236,120.9221,-1.5378,3,32.3,Celebes Sea
2916,20241018,0848,101.8702,3.9386,1,34.133,Malacca Strait
2917,20241025,1243,122.4335,1.7412,1,27.308,Celebes Sea
2918,20240805,0607,103.8505,-4.7096,1,3.009,Indian Ocean
2919,20240213,1206,121.8697,-1.1557,1,21.225,Celebes Sea
2920,20240914,0842,101.2746,2.3489,1,46.376,Malacca Strait
2921,20240616,1111,99.5798,-5.242,1,13.111,Indian Ocean
2922,20240915,1051,100.0229,1.1569,2,21.039,Malacca Strait
2923,20240603,1316,119.664,2.0998,1,16.592,Celebes Sea
2924,20240503,1630,114.2424,-4.4153,2,46.681,Java Sea
2925,20240417,1327,113.6117,-4.5004,8,1.341,Java Sea
2926,20240124,0215,138.8555,-5.7177,1,20.706,Arafura Sea
2927,20240505,0626,112.3555,-4.5703,2,3.508,Java Sea
2928,20240920,2301,112.8558,-4.806,2,49.164,Java Sea
2929,20240522,1849,134.9458,-8.7233,1,21.946,Arafura Sea
2930,20241016,0421,112.2518,-5.2109,8,49.507,Java Sea
2931,20241009,1620,119.5476,0.1755,1,45.761,Celebes Sea
2932,20241216,0900,101.4157,3.3102,10,28.865,Malacca Strait
2933,20240522,0037,102.5566,1.6683,8,41.505,Malacca Strait
2934,20240701,0516,133.3161,-6.3686,3,13.878,Arafura Sea
2935,20240403,1138,138.6612,-8.8228,8,48.76,Arafura Sea
2936,20240115,0609,111.6441,-5.1684,8,2.523,Java Sea
2937,20240810,1723,113.2087,-5.005,1,30.678,Java Sea
2938,20240914,2358,97.9094,-7.4562,1,34.493,Indian Ocean
2939,20241205,1941,134.4103,-6.9966,1,26.24,Arafura Sea
2940,20240219,1341,102.0572,3.8127,1,38.439,Malacca Strait
2941,20241112,2345,114.2405,-6.9066,2,31.324,Java Sea
2942,20240517,0628,111.2147,-4.4841,1,10.027,Java Sea
2943,20240422,2005,110.82,-4.4697,8,18.891,Java Sea
2944,20240215,1718,101.237,-4.5324,2,39.058,Indian Ocean
2945,20241010,1337,115.41,1.9302,2,41.881,South China Sea
2946,20240824,0430,104.4228,-7.8222,1,6.393,Indian Ocean
2947,20240306,0752,123.7292,-1.8382,1,28.874,Celebes Sea
2948,20240711,0845,113.6879,-4.7113,8,27.337,Java Sea
2949,20240526,1437,119.2781,3.3314,10,16.487,Celebes Sea
2950,20240811,1033,112.3898,-5.6645,1,4.331,Java Sea
2951,20241102,1429,115.7841,0.2447,3,25.952,South China Sea
2952,20240118,1832,100.2592,2.4823,1,49.385,Malacca Strait
2953,20240907,1632,137.3903,-8.3294,1,22.443,Arafura Sea
2954,20240122,1509,108.16,-6.5333,1,12.271,Java Sea
2955,20241126,2140,100.4351,1.3435,2,42.561,Malacca Strait
2956,20240205,1834,136.8303,-5.7709,2,26.388,Arafura Sea
2957,20240925,0401,102.6227,3.2873,8,32.618,Malacca Strait
2958,20241002,0337,103.6616,2.1641,1,7.032,Malacca Strait
2959,20240718,1914,100.5869,2.6645,8,14.108,Malacca Strait
2960,20241110,1958,137.6393,-5.6019,8,2.788,Arafura Sea
2961,20240817,1933,133.3097,-7.0367,1,39.256,Arafura Sea
2962,20240623,1431,116.9689,-1.8539,1,22.392,South China Sea
2963,20241107,0321,138.3616,-5.6405,1,31.79,Arafura Sea
2964,20240112,0433,138.3734,-7.2401,2,24.183,Arafura Sea
2965,20240523,0819,123.3859,-0.6641,1,18.698,Celebes Sea
2966,20240503,0903,120.0462,3.8312,8,32.744,Celebes Sea
2967,20241126,1012,138.2678,-5.2552,8,20.33,Arafura Sea
2968,20240727,1747,97.9106,-5.8611,2,2.355,Indian Ocean
2969,20240818,0109,123.3917,0.702,8,11.99,Celebes Sea
2970,20240614,1626,103.4344,-5.8622,1,48.828,Indian Ocean
2971,20240427,1327,120.4672,3.4899,3,47.712,Celebes Sea
2972,20240320,1048,108.5975,-1.6924,1,25.181,South China Sea
2973,20240812,1410,139.0802,-7.5797,3,30.27,Arafura Sea
2974,20240217,1249,134.0311,-7.2433,10,37.28,Arafura Sea
2975,20240618,1142,133.9569,-5.6805,8,15.563,Arafura Sea
2976,20240503,1247,113.7515,-6.3201,8,18.956,Java Sea
2977,20240419,1301,122.1341,-0.4743,3,47.363,Celebes Sea
2978,20240823,0846,99.3991,-5.0265,1,6.555,Indian Ocean
2979,20241103,2047,137.0061,-6.8209,1,46.629,Arafura Sea
2980,20240111,0057,97.9192,-8.6818,8,8.696,Indian Ocean
2981,20240221,0906,119.4702,1.3873,8,11.782,Celebes Sea
2982,20240723,0116,138.8644,-6.3294,3,40.956,Arafura Sea
2983,20240124,0446,111.408,-5.6508,2,43.042,Java Sea
2984,20240407,0027,120.4431,1.8215,8,48.106,Celebes Sea
2985,20241024,2045,123.8462,2.4946,2,41.049,Celebes Sea
2986,20240815,0324,114.2348,-5.7532,2,49.502,Java Sea
2987,20240624,1217,103.8102,1.0045,8,9.108,Malacca Strait
2988,20240305,2114,97.2566,-5.0328,2,13.799,Indian Ocean
2989,20240424,1435,119.1981,3.3979,10,11.425,Celebes Sea
2990,20240216,1420,101.4323,3.2211,2,7.911,Malacca Strait
2991,20240501,1915,103.257,1.3609,1,38.955,Malacca Strait
2992,20240614,0951,101.8317,3.5544,1,19.156,Malacca Strait
2993,20240313,0637,111.8471,-6.261,1,39.224,Java Sea
2994,20241021,1048,103.6184,2.1442,1,8.319,Malacca Strait
2995,20240526,0202,112.7972,-5.8731,1,1.803,Java Sea
2996,20240911,0047,104.75,-4.4038,10,40.178,Indian Ocean
2997,20240525,0916,102.9144,3.9363,8,43.813,Malacca Strait
2998,20240908,1830,100.5627,2.6003,1,37.874,Malacca Strait
2999,20240513,2305,97.5288,-4.3742,3,19.003,Indian Ocean
3000,20240603,0350,102.321,1.5939,1,29.624,Malacca Strait
3001,20240403,0400,121.3328,2.9434,8,14.831,Celebes Sea
3002,20241114,1312,120.4271,0.6449,1,3.062,Celebes Sea
3003,20240224,2215,120.8699,-1.6904,2,4.746,Celebes Sea
3004,20240209,0734,108.5902,-6.7237,1,20.921,Java Sea
3005,20240903,1702,123.7264,-1.9113,1,30.949,Celebes Sea
3006,20240311,1426,102.098,2.2697,8,32.295,Malacca Strait
3007,20241022,0651,133.0161,-5.5451,1,36.214,Arafura Sea
3008,20240401,1211,101.0531,3.1202,1,10.164,Malacca Strait
3009,20241123,1001,111.5154,-4.3772,8,33.926,Java Sea
3010,20240204,0901,98.1048,-7.5585,3,20.484,Indian Ocean
3011,20240624,1801,100.4124,1.2262,2,5.225,Malacca Strait
3012,20241217,0454,111.8197,-1.5009,1,7.263,South China Sea
3013,20241005,0503,114.9385,-6.3037,2,18.936,Java Sea
3014,20241220,0107,108.1927,-4.1174,8,38.029,Java Sea
3015,20240207,0723,110.1472,-6.3291,2,9.486,Java Sea
3016,20240308,2321,103.8914,3.3898,2,41.704,Malacca Strait
3017,20240506,1649,101.1332,1.3787,1,40.306,Malacca Strait
3018,20240519,1612,121.141,-1.9701,1,13.747,Celebes Sea
3019,20240608,1340,138.1078,-6.6666,3,33.666,Arafura Sea
3020,20241119,1723,123.3348,-0.545,2,9.279,Celebes Sea
3021,20240211,2224,100.9282,2.2143,1,49.101,Malacca Strait
3022,20240209,1524,103.2563,2.6882,3,48.042,Malacca Strait
3023,20240120,1306,100.9852,2.9187,1,13.697,Malacca Strait
3024,20241023,1156,135.5863,-8.0031,1,22.356,Arafura Sea
3025,20240724,1021,99.1664,-5.1766,2,10.815,Indian Ocean
3026,20240325,2036,122.447,3.5556,8,27.796,Celebes Sea
3027,20241225,1237,100.9994,1.8689,1,7.961,Malacca Strait
3028,20240828,2026,111.3237,-6.53,2,47.57,Java Sea
3029,20240507,2135,136.8294,-8.1016,1,16.762,Arafura Sea
3030,20240726,0334,134.7245,-6.689,1,7.782,Arafura Sea
3031,20241025,1704,121.9512,-0.5818,3,21.056,Celebes Sea
3032,20240204,1232,100.8984,3.839,8,32.961,Malacca Strait
3033,20240826,0624,133.6187,-8.0206,1,3.417,Arafura Sea
3034,20240209,1752,138.4251,-5.9069,2,24.358,Arafura Sea
3035,20240313,2313,122.5579,1.3356,1,6.332,Celebes Sea
3036,20240419,0928,104.8324,-7.0088,3,20.145,Indian Ocean
3037,20241027,2053,101.1119,1.4324,1,35.275,Malacca Strait
3038,20240420,0347,101.6218,3.7515,1,46.572,Malacca Strait
3039,20240107,1216,113.2977,2.3957,8,25.529,South China Sea
3040,20241114,2245,139.9543,-8.5607,8,14.961,Arafura Sea
3041,20241101,1335,102.4817,2.3545,2,11.598,Malacca Strait
3042,20240704,0549,102.4003,1.0986,1,28.775,Malacca Strait
3043,20241009,2348,113.4325,-6.2593,2,37.84,Java Sea
3044,20240416,2130,109.6214,-4.0838,1,33.011,Java Sea
3045,20240210,0134,112.7996,-5.3996,8,39.959,Java Sea
3046,20240716,1904,113.0986,-4.135,1,49.702,Java Sea
3047,20240519,2042,97.7291,-6.9977,3,33.056,Indian Ocean
3048,20240302,0453,133.3329,-7.7538,2,44.144,Arafura Sea
3049,20240902,2356,116.3325,-0.5748,10,31.232,South China Sea
3050,20240409,1659,110.0438,-6.634,8,16.792,Java Sea
3051,20240411,0603,123.4408,3.9785,1,34.92,Celebes Sea
3052,20241004,0624,122.3565,0.914,8,3.409,Celebes Sea
3053,20240226,1556,101.9222,3.5656,1,7.194,Malacca Strait
3054,20240105,0942,137.0808,-7.7623,8,43.438,Arafura Sea
3055,20241103,0908,114.53,-5.3331,1,42.099,Java Sea
3056,20240823,0238,102.528,1.9513,3,11.05,Malacca Strait
3057,20240710,1304,103.3965,2.1055,1,12.323,Malacca Strait
3058,20240810,1942,133.5578,-5.3281,10,49.301,Arafura Sea
3059,20240421,0418,112.0432,-6.1412,1,43.91,Java Sea
3060,20240411,0142,109.6623,-4.2398,1,21.95,Java Sea
3061,20240527,1120,135.7198,-7.3739,1,9.187,Arafura Sea
3062,20240105,2031,138.1772,-5.4263,1,36.173,Arafura Sea
